"id";"text";"TAR";"predicted_label";"tokens";"pos_tags"
"1065822366789519";"auf Deutschland rollen ein gewaltig Armutswelle zu . da werden mir angst und bange . und der werden sicher kein CDU oder SPD wählen . mein Oma wählen AFD mit 87.";"public";"";"";""
"1069101569794932";"jetzt crystalisieren sich so einige raus. D.";"public";"";"";""
"1066428593395563";"ein komplett Erneuerung der Schulbildung sein mal von öten und der heutig Zeit angepasst -- jedoch mehr politisch Bildung . dadurch erziehen man sich aber kein dumm Mensch -- welcher dann hr Partei wählen . aber es werden vielleicht neu gut Politiker entstehen -- wo man eventuell mal wieder der Versprechen und Wahlthemen glauben können . bislang haben aller Politiker einer gemeinsam . sie sein verlogen und wirtschaften in der Tasche was gehen . wann haben mal einer freiwillig sagen -- statt der Diät zu erhöhen -- senken wir Steuer . warum verdienen Politiker soviel Geld für so viel gequirlt Scheiße -- ein Friseurin stehen 8h in Salon und muss trotz Mindestlohn mit Hartz 4 aufstocken . Altenpfleger bzw. überhaupt Pflegeberufe sein mit Herzblut rund um der Uhr für ihr Bewohner da -- und sie verdienen ein Witz . also warum verdienen der Politiker mehr . warum werden darüber nicht mal debattieren -- da machen ihr wenigstens mal was Sinnvolles .";"public";"";"";""
"1069093459795743";"der Nterviewer zeigen hier wie der bei der Ügenpresse machen werden. der Nterviewte werden dazu bringen ein bestimmt Aussage zu machen wie bei Frau Petry mit der Grenzschließung -- gehen es nur um der entscheitend Wort also sein der ganz eher ein Verhör als ein Nterview . und es spielen dabei kein Rolle wer der Opfer sein.";"public";"";"";""
"1069088383129584";"hier zeigen sich der Ompetenz der Politiker. sie denken über alle nach und kommen zu ken Ergebnis .";"public";"";"";""
"1066281116743644";"Albert iss was heißen ungebakt . ann mit der Ausdruck nichts anfangen . übrigens haben der meister Mensch ein ganz normal eben in der DDR leben . ohne Gehirnwäsch . sicherlich gehen uns der Parole auf der erv . du brauchtesen aber nicht in der SED eintreten -- wenn du nicht wolltest . und geschimpfen und gemeckert über der Staat haben wir auch . mich haben keiner von der Stasi abholen .";"individual";"";"";""
"1066008933437529";"mehr politisch Erziehung -- weniger eigen denken . Aufgeklärte Mensch sein der Fressfeinde der Demokratiediktator in Berlin . Merkelistschuldig .";"public";"";"";""
"1065810836790672";"für Bildung und der eigen Bevölkerung sein kein Geld da -- aber für Flüchtling .";"public";"";"";""
"1065886793449743";"der Tilli sein sein politisch Ariere anscheinend wichtig als bei der Wahrheit zu bleiben .";"public";"";"";""
"1069093209795768";"und ich haben noch nie rot oder Grün wählen .";"public";"";"";""
"1064464676925288";"dass ihr euch über so nen Antifantendreck aufregen -- der können uns mal an Hobel bla .";"group";"";"";""
"1066221073416315";"Sehrt gut . Dan bitte anfangen mit mein ampf .";"public";"";"";""
"1065867610118328";"jetzt sollen also bei der noch leicht zu beeinflussend indern ansetzen werden . bei der Eltern sein der Zug ja schon lange abfahren . Ronie off m. Ernst.ch Fall vor lachen gleich von üchenhocker . der haben wir doch alle schon . haben euch der damals vor der Untergang retten . wohl eher nicht . es werden auch diesmal nicht funktionieren.";"public";"";"";""
"1069110199794069";"haben der grüne denn überhaupt kein Rückgrat -- der wollen wieder Ministerpräsident werden und sabbeln ein Mist zusammen ich wollen nicht -- mussen aber -- Habs dann doch machen anstatt der linker Nterviewer mal ein klar Text zu sagen . Haben aber der Gefühl der wählen ihn wieder und haben nichts mitbekommen wer z.Zt. abgeht in ändle .";"public";"";"";""
"1064438100261279";"Peter Flemming -- stimmen . Ch hoffen immer . es können nur auf Dauer sein -- dass aller dieser Zustand nicht mehr dulden . von mir sein es leider zu weit weg -- sonst kommen ich jeder Montag und werden immer ein paar eut mitbringen . jetzt sagen man -- in Osten haben man der poliitisch Bildung vernachlässigen -- daher sein nur dort sowas möglich . Ch sagen -- in Osten haben der Gehirnwäsch nicht funktionieren . aber hier denken auch viele anders -- nur trauen sie sich nicht .";"individual";"";"";""
"1064360643602358";"Ch finden es auch Super -- fragen sich nur.warum unterstützen wir Sachsen nicht . warum bekommen wir der nicht hin .";"group";"";"";""
"1069125263125896";"Kennst di aus . Widerlich .";"individual";"";"";""
"1065946923443730";"Liest siech für mich wie Sachsen muss gut gehirngewaschen werden . ich wissen nicht was schlimmerisen der Osten ohne dieser Flüchtlingsdrama oder der Meinungsdiktatur der Westen .";"public";"";"";""
"1064375313600891";"wir -- in Sache sein auf aller deutsche stolz -- der Patriot sein und mancher Hundert ilomet fahren um bei uns zu der Demos mit dabei zu sein -- Danke Fazit -- egal wo der Eute herkommen -- egal aus welcher Bundesland -- egal aus welcher europäisch and der auch sehen -- dass hier auf der Welt sehr viel schiefläufen -- dank an alle -- gemeinsam sein wir stark.";"group";"";"";""
"1065812563457166";"Flüchtling fahren kostenlos Taxi -- überall hin . unser Steuergeld und ich sollen bis 67 arbeiten für vielleicht mal 800 Euro Rente . da können man Amok laufen .";"public";"";"";""
"1065815313456891";"Tanzt auch du nach der Pfeife der Umerzieher . Bundeszentrale für politisch Bildung. Umerziehung zu Demokratie und Toleranz . durch der BRDStatthalter . ach der Vorgabe von Wallstreet und Federal Reserve . Demokrat an ihr Früchte sollen Hr. sie erkennen .";"public";"";"";""
"1064361833602239";"also sein AZS gut Mathematiker und aturwissenschaftler -- oder wie .";"public";"";"";""
"1065800393458383";"der müssen alle machen -- der sein klar der aufgeklärt Bürger sein ein Gefahr . sie haben lieber noch mehr unwissend -- wegschauend Bürger .";"public";"";"";""
"1065851463453276";"Anemone Arnold wir. Rentner werden oft unterschätzen . mit unser Bürgerinitiative gegen Salafist haben wir viel erreichen . jahrelang treffen der sich auf unser Marktplatz zu Freitagsgebet und halten ihr OpenAirVeranstaltunge ab . hier haben es vorwiegend alt Mensch und Rentner schaffen -- ein Pierre Vogel und Sve aus mit sein Anhänger aus MG zu vertreiben .";"individual";"";"";""
"1064429136928842";"You Must Give Your Current Government a Lesson -- nev Future Elected government forget -- 8. Some say WW2. was based -- stupid financial pressure thaen European posed -- Germany . Ets say WW3 was because of stupid European laws imposed -- Europeans . 8. n Both Cases -- Stupidity of European Government -- -- physical constant D.";"public";"";"";""
"1069085893129833";"Ch glauben der sein schon ein wenig senil -- stimmen für ein Gesetz -- welcher er beachten muss -- obwohl er dagegen sein . ein Politiker wie er in Buch stehen.";"public";"";"";""
"1065846350120454";"Icht wählen sein der ungünstigster -- wenn man Widerstand gegen der Altpartein leisten wollen -- da der Grundbetrag -- von welcher der Prozente jeder Partei berechnen werden -- sich nicht an der Stimme der möglich wahlberechtigte orientieren -- sondern an der Menge der tatsächlich abgegeben Stimme . da helfen nur der Methode -- wie über mir nennen -- wenn man davon ausgehen -- dass der Wahl nicht türken werden . .";"public";"";"";""
"1064357680269321";"wie man auch lesen können -- werden der Dresdner nicht wie der Eipziger durch knapp 50 Wessi ersetzen . von daher geben alle .";"public";"";"";""
"1065809960124093";"ich steigen nicht aus -- selbst wenn der mein Haus sein -- also der eigen Haus sein immer noch ansagen .";"public";"";"";""
"1064373996934356";"Ch sein ein Sachse und sein Stolz darauf auch wenn ich in der Schand Fleck von Deutschland wohnen .";"public";"";"";""
"1069140416457714";"St der noch fit in der Birne .";"public";"";"";""
"1064357356936020";"sehr gut . weiter so .";"public";"";"";""
"1064427950262294";"Frank Gareiss ch haben es in Bayern gehören -- der Sachsen in Polen liegen . der sein ja nur 26 Jahr zurück -- und nicht einmal weit weg . Schulbildung . hauptsach Handy -- PC -- und ein paar Formel -- der sie spät nicht mehr brauchen . schlau Jugend . Sachsen azis .";"individual";"";"";""
"1069075119797577";"genial nterview .";"public";"";"";""
"1069081006463655";"Retschmann präsentieren uns ein sicher kompetent auftreten bei gleichzeitig total Ahnungslosigkeit und Blödheit . unfassbar dieser Politiker sein doch Ministerpräsident oder irre ich sich . welcher Diot haben der wählen .";"public";"";"";""
"1065839470121142";"warum . der Sachse scheinen in vieler Dng der einzig zu sein -- der nicht duckmäusern -- sondern ihr Recht wahrnehmen und demonstrieren -- ihr Meinung sagen . Ch wünschen mir Sachsen in ganz Deutschland .";"public";"";"";""
"1069090543129368";"wieso werden der als inks bezeichnen . der grüne sein ein liberal -- proamerikanisch Partei mein Meinung nach . aber links sein der überhaupt nicht .";"public";"";"";""
"1064371163601306";"ok ok und in Görlitz.";"public";"";"";""
"1069107499794339";"Cemil Degirmenci der Grundgesetz welcher von der Siegermächt -- der deutsch Volk aufdiktieren werden -- mit ein von Volk abgesegnet Verfassung gleich setzen sein einfach nur lächerlich .";"individual";"";"";""
"1064711223567300";"der kommen -- weil in der Schule lieber Gehirnwäsch betreiben werden -- statt grundlegend Ding zu lehren.";"public";"";"";""
"1066001586771597";"und was sollen der bringen . Guckt in der Schweiz . der Volk haben mit ein entscheiden.";"public";"";"";""
"1069103353128087";"der Seite liken . sonst bringen es nichts .";"public";"";"";""
"1064957393542683";"Marlies Fuchs -- mit beruflich onsequenzen -- der sein schon ein stark Stück . Ch denken auch -- der haben Angst -- dass es in DE zu Unruhe kommen und wollen der mit aller Mittel vermeiden . denn gehen ein Volk erst mal auf der Barrikade -- sein es nicht mehr zu bremsen .";"individual";"";"";""
"1065870270118062";"tillich können abern was er wollen -- der Sachsen machen -- was sie für richtig halten -- und nicht was ein Sorbe möchten .";"public";"";"";""
"1065937926777963";"Vllt . sollen sich dieser Inksterrorist der linker Banner mal zu Herz nehmen . wer mit gewaltbereit autonom und erlebnisorientiert Gruppe gemeinsam Sache machen -- der sein einfach unglaubwürdig . der recht Banner sollen auch für PWs und Einsatzfahrzeug der Polizei und Rettungskraft gelten . Oh dann bleiben ja von der ganz verlogen Haufen nicht mehr viel übrig .";"group";"";"";""
"1065867113451711";"Nennt es doch gleich bei Amen und tauschen politisch Bildung gegen Gehirnwäsch aus . der sein wenigstens ehrlich .";"public";"";"";""
"1069188699786219";"n der Umfrage liegen der grüne bei 32 -- der AfD bei 13 . Ch begreifen der nicht.";"public";"";"";""
"1064775790227510";"Super .";"public";"";"";""
"1064614890243600";"je schlecht man uns machen -- um so mehr machen wir richtig in Sachsen . es sein nur recht schäbig von der Mensch -- welcher der Politiker zu Mund reden -- aber anders denken.";"public";"";"";""
"1064468526924903";". Hartz 4 werden um lächerlicher 5,00 Erhöt -- Frau Merkel haben in Brüssel 50,00 für ein Portion pommes übrig -- und dieser linker Hund wundern sich -- warum sie als Volksschmarotzer beschipfen werden -- Pfui Teufel vor dieser Regierung .";"public";"";"";""
"1069091096462646";"bitte erst informieren -- vor der Posten . wieso wir ein Grundgesetz haben stehen hier und der Baden Württemberg sehr wohl ein Verfassung haben stehen hier.";"public";"";"";""
"1065903400114749";"Hallo Helga Superbeitrag . zu schade um ihn nur einmal reinzustell . bitte tun es noch zehnmal -- danken . zu Sachsen -- Dresden -- Bautzen -- Clausnitz Sachsen liegen da -- wo der Sonne aufgehen -- in Westen gehen sie unter -- Lach . doch gommt der Sachse nach Berlin -- da Gönn se ihn nich leiden . da Wolln Sihm eener drieberziehn -- da Wolln se mit ihm streiten . und dud man ooch verscheißern -- sein iedsch singen er eisern . Sing -- mei Sachse -- sing Politiker tun in öffentlich Debatte ja nach wie vor so -- als wüssen sie nicht -- warum gerade in Osten Deutschland der Bürger gegen der stuer und irrsinnig Asylpolitik der Bundesregierung auf der Straße gehen. einfach erklären weil sie dort keiner dieser westdeutsch Verhältnis wollen -- kein Stadt mit ein sehr hoch Migrantenanteil -- in der man denken nicht mehr in Deutschland zu sein . weil sie kein oGoArea wollen in der sich nicht mal mehr gerne Polizist trauen -- weil dort vor alle kriminell türkischarabisch und südosteuropäisch Bande ihr Unwesen treiben und der Riminalität entsprechend hoch sein.";"individual";"";"";""
"1065797996791956";"der meinen wohl mehr politisch Gleichschaltung -- damit alle der Rotz der alt Muffparteie glauben . Hr machen der richtig in Sachsen -- lassen euch nicht unterkriegen .";"group";"";"";""
"1065854863452936";"mehr Bildung . ja gehen los DSDS -- Supertalent -- Voice of otz -- diverser Ochshow -- Cindy aus M. -- Frauentausch -- Bauer suchen Frau -- auf Streif -- mein Revier usw.usf . Genug Bildung .";"public";"";"";""
"1069147403123682";"Russia and Syria weaponising Crisis to destabilise. Europe.";"public";"";"";""
"1068395143198908";"Hast natürlich recht Thomas . aber es machen spirituell einfach Freude zu sehen -- dass sich ein derartig geballt Selbsterhaltungskraft noch 12Tsd . Jahr danach in Ostdeutschland erhalten haben.";"individual";"";"";""
"1066475773390845";"Daniela beide sein richtig .";"individual";"";"";""
"1069223186449437";"Max Bauer danken.";"individual";"";"";""
"1065799090125180";"meinen der politisch Bildung oder ndoktrination .";"public";"";"";""
"1069104136461342";"wer sein jetzt der groß Honk -- der Honk oder der Honk der ihn Interviewte .";"public";"";"";""
"1064678440237245";"DE. SACHSE. WEHRE. SCH.";"public";"";"";""
"1065798826791873";"ach nee -- werden jetzt wieder Stabü einführen .";"public";"";"";""
"1065855763452846";"Ch reden von mehr Bildung in gut Schule mit genug ehr und vernünftig Ehrmittel .";"public";"";"";""
"1064461296925626";"wieso nicht wir alle .";"public";"";"";""
"1069079806463775";"also ich finden der Kretschmann Super . der Journalist sein der Vollhonk .";"group";"";"";""
"1064434893594933";"Bernd Arnold zu Mitteilung. vor 27 Jahr sein wir mit Schild auf der Auto Wählt CDU rumgefahren . jetzt sein ich der Einstigste -- der der Mut haben -- mit Merkel muss weg durch Dresden -- Meißen -- usw zu fahren . es geben bestimmt auch noch anderer Aufkleber . was ich sagen wollen -- wo sein der Mut hin -- oder sein der Auto jetzt wichtig als unser Inder oder der Zukunft .";"individual";"";"";""
"1069216369783452";"Deutschland haben kein Verfassung sehen GG Artikel 146.";"public";"";"";""
